3.9493650708789314, 472.32717269379486
3.584878845401228, 457.9412743158111
4.573571645959422, 488.8374599174155
4.9761577943120106, 445.8245284204404
5.068444846294906, 504.3246210817977
6.189290879621145, 432.7914864943193
5.675933111315331, 423.663610644011
6.055210667699484, 515.8745182337909
7.350473374754543, 414.6589895539165
8.30825132989861, 405.286448135721
7.469530187497387, 528.2740765413863
10.344399664429968, 395.1644125251024
9.33188325299339, 541.1952246208126
11.07270394157181, 385.677116139159
10.845623258157698, 552.4102623594226
13.11026631835978, 375.444583226488
12.39715393110307, 562.1111516411017
12.331173823636252, 471.87494172294305
12.314390158681974, 457.7815324310445
14.902836809816574, 366.3099324044888
12.88581110405259, 494.00496445847153
11.429513937656488, 483.2809788896138
13.382508300072018, 444.46319106657097
14.43132364240357, 427.976728106725
14.9217942994107, 572.0333507450964
14.390164912434372, 512.4471323113133
17.53817648621312, 356.789854064545
15.752084000307981, 414.6614136263564
17.09322452279974, 404.4300323207492
15.94798496563648, 529.2558598301416
17.29910907536221, 583.2996083352167
20.107382493992823, 347.40142150479903
19.471172250999448, 389.5623655775596
18.096440369122888, 542.8175177864148
19.663279991861803, 594.345898666219
22.64702798038998, 335.87920192199147
20.785948741195746, 559.6176595677184
19.515007560954373, 549.8143604769521
22.754192722960475, 374.0699533364706
24.23508061351966, 362.8381565187291
22.780031131467634, 605.6631714379971
26.308632178613053, 324.47229018800897
24.06143622440792, 574.2750290487003
26.021622001728495, 616.5781059007618
28.3657000511151, 349.2281953920012
29.860140710315562, 314.28703808312855
26.185044885385317, 585.101784990663
29.05105144094236, 596.2441257816049
32.18294079050747, 334.6456104696575
29.2605867935128, 627.1136874556843
33.290960735416384, 303.9848817180664
32.109496292694445, 607.2285529444351
36.301305195212294, 294.9735294982503
36.10675093679486, 322.64721502605175
33.1470819358063, 638.4908694463344
35.07654259495109, 618.6592298064294
40.93893852102753, 285.0358410059872
37.36138534476457, 649.5258948003628
40.52736126257133, 311.83746799237576
38.78966044500354, 629.4901650288393
44.76379258442432, 274.95530121098454
44.70954230938706, 298.3951921013431
41.50477869350167, 660.5658871263515
42.90666018670515, 640.2230510100783
45.56802911787146, 670.4067122051946
50.42710252426153, 265.3348344172308
50.732347112721826, 285.4931873982697
47.54273912922779, 651.1310941811926
54.745121773794374, 253.91936396473818
50.41316173119049, 681.0094624648357
54.97716729637494, 275.94952442190913
51.39176215172112, 661.3445193946523
59.162552815020064, 245.0697145122831
55.175133212300395, 672.0116790244526
58.96537247812604, 265.9338631183381
55.29522580109395, 691.8554101685518
64.11672841895749, 256.2179787731686
59.502001514509686, 682.2968885259393
60.19966501023434, 701.9157088648702
65.95557873876423, 235.71374940231203
68.10432758259864, 247.4187978223557
64.41964769348469, 692.6623906173302
71.31736430544238, 225.9727081134131
65.84374536169759, 712.3212589831039
75.28012068747721, 236.819787975145
70.00536599238558, 702.835872503808
76.47200119399342, 216.42835593998643
71.5665314900059, 723.4231516360187
80.98261643165891, 226.6443527223572
75.46660286628837, 712.9491100687591
82.38020051222989, 206.5327228431679
77.89389924091827, 734.565894398569
85.55219498691352, 217.96348959301588
81.03868087629465, 723.0082761269523
88.32456623522374, 197.73537270496104
84.5810456497289, 744.3954845159403
91.83761281754646, 209.65134519658704
94.39816053581646, 187.97120891703003
87.54893142572863, 733.0101854811046
97.4756821031032, 199.5480940755209
90.97913205197771, 755.9465724403601
101.12815325192767, 179.29096912060186
93.19283091628182, 743.7294089480762
104.46105085075823, 190.5533308800152
98.39990012202371, 765.6689613799101
100.31136204330222, 755.1938402317596
109.99337670965872, 173.20278998416245
105.6455121835164, 776.4820808512087
110.99845101151911, 183.82863072206442
107.86224669058308, 766.0760641455882
117.15551845921782, 163.06204441631303
118.63977376141204, 174.08192025570077
113.21170995156562, 786.70918293654
115.27536322086274, 776.0326386834365
124.66516942165796, 153.58699379442726
126.94356857499236, 164.3209885643563
121.28820757269767, 796.4246190206948
123.0854328357342, 785.8870093892932
132.98408775384945, 144.35898288579358
135.44541908495881, 154.6717437661689
129.71234901296611, 807.0189873929824
131.3321272762857, 796.1763888725367
141.4788456074177, 135.26397852329671
143.9409849626737, 145.5135980882137
138.61089856962977, 817.6703057268776
138.9008984358569, 805.608948528735
150.15142998719605, 126.44430576531067
152.90726979603355, 136.67234152447645
147.89101916535643, 826.8469817421349
146.91018803645306, 814.2133405676534
159.23369485210816, 123.5190012559018
161.66423148518467, 113.63507674623747
156.97348970914223, 836.999797798923
156.17305477391577, 824.7600842173777
168.5952202077712, 121.98391698212549
169.83352196557178, 110.71685679995369
174.52408728339984, 103.06947565136727
165.9027221463558, 845.5510634744793
165.50638630243162, 833.6539852808155
170.81521513093102, 636.5474887348453
179.4403586990698, 112.54215482870177
175.0239190837876, 646.9259712444402
182.86328365490456, 101.12923572565535
175.19617514050196, 853.6859077846724
174.20223198340094, 842.0768779564936
186.112618089904, 92.47327064194337
180.563296789786, 657.6785542425789
191.97031568419, 102.38579081134242
184.30774924491473, 861.8620837542448
183.31020670752417, 850.5343197858355
186.5196198525638, 667.9901274557167
194.53667383064175, 90.98157469968544
198.86515144760975, 83.00660980160103
193.13760378616024, 677.433908085146
193.42343692680126, 869.716813026938
192.42435179785804, 858.5095915698583
203.81330523118973, 93.53425356866478
207.27125558522306, 81.93044284190603
200.58550006476077, 686.9023550483907
212.39178540486043, 73.80501262516054
